조회일자,품목코드,품목명,평년비율,전일비율,도매일일가격,도매순가격,도매전일가격,도매전순가격,도매전년순가격,도매평년순가격,도매일일위기단계명,도매일일작형연속위기횟수,도매일일작형위기단계코드,도매순위기단계명,도매순작형위기단계코드,도매순작형연속위기횟수,도매월위기단계명,도매월작형위기단계코드,도매전일자,도매전순월,도매전순명,도매순월,도매순명,도매일자,소매일일가격,소매순가격,소매전일가격,소매전순가격,소매전년순가격,소매평년순가격,소매전일자,소매전순월,소매전순명,소매순월,소매순명,소매일자
2024-06-27,1201,양파,2.796,-6.202,919,964,976,963,1221,894,안정,40,4,안정,4,1,안정,4,2024-06-26,6,중순,6,하순,2024-06-27,2100,2059,2033,2146,2144,2053,,,,,,
2024-06-27,1202,대파,-10.957,3.039,1349,1710,1308,1369,1886,1515,하락심각,50,1,하락심각,1,1,하락심각,1,2024-06-26,6,중순,6,하순,2024-06-27,5579,5407,5398,5208,5739,4677,,,,,,
2024-06-28,1001,배추,18.975,19.9,2877.667,2500.667,2305,2179,2679.333,2419,상승주의,1,5,상승주의,5,1,상승주의,5,2024-06-27,6,중순,6,하순,2024-06-28,3830,3599,3784,3468,3919,3743,,,,,,
2024-06-28,1101,무,34.862,7.66,1558.7,1492.3,1439.3,1461,1279.7,1156,상승주의,24,5,상승주의,5,1,상승주의,5,2024-06-27,6,중순,6,하순,2024-06-28,2114,2086,2086,2086,1927,1765,,,,,,
2024-06-28,1207,건고추,17.813,0,13664,13664,13664,13664,12646,11598,상승심각,200,7,상승심각,7,1,상승심각,7,2024-06-26,6,중순,6,하순,2024-06-27,18753,18753,18753,18727,16339,15496,,,,,,
2024-06-28,1209,마늘,8.583,0,6691.65,6695.8,6691.65,6805,6603.7,6163,상승경계,18,6,상승경계,6,1,상승경계,6,2024-06-26,6,중순,6,하순,2024-06-27,10430,10386,10402,10284,10076,10204,,,,,,
2024-06-28,1201,양파,5.481,2.545,943,964,919,963,1221,894,안정,41,4,안정,4,1,안정,4,2024-06-27,6,중순,6,하순,2024-06-28,2111,2059,2100,2146,2144,2053,,,,,,
2024-06-28,1202,대파,-6.139,5.134,1422,1710,1349,1369,1886,1515,하락심각,51,1,하락심각,1,1,하락심각,1,2024-06-27,6,중순,6,하순,2024-06-28,5572,5407,5579,5208,5739,4677,,,,,,
2024-06-29,1001,배추,28.772,7.609,3114.667,2500.667,2877.667,2179,2679.333,2419,상승주의,2,5,상승주의,5,1,상승주의,5,2024-06-28,6,중순,6,하순,2024-06-29,3830,3599,3784,3468,3919,3743,,,,,,
2024-06-29,1101,무,64.533,18.032,1901.6,1492.3,1558.7,1461,1279.7,1156,상승경계,1,6,상승주의,5,1,상승주의,5,2024-06-28,6,중순,6,하순,2024-06-29,2114,2086,2086,2086,1927,1765,,,,,,
2024-06-29,1207,건고추,17.813,0,13664,13664,13664,13664,12646,11598,상승심각,201,7,상승심각,7,1,상승심각,7,2024-06-27,6,중순,6,하순,2024-06-28,18753,18753,18753,18727,16339,15496,,,,,,
2024-06-29,1209,마늘,8.583,0,6691.65,6695.8,6691.65,6805,6603.7,6163,상승경계,19,6,상승경계,6,1,상승경계,6,2024-06-27,6,중순,6,하순,2024-06-28,10209,10386,10430,10284,10076,10204,,,,,,
2024-06-29,1201,양파,13.87,7.367,1018,964,943,963,1221,894,안정,42,4,안정,4,1,안정,4,2024-06-28,6,중순,6,하순,2024-06-29,2111,2059,2100,2146,2144,2053,,,,,,
2024-06-29,1202,대파,22.442,23.342,1855,1710,1422,1369,1886,1515,하락심각,52,1,하락심각,1,1,하락심각,1,2024-06-28,6,중순,6,하순,2024-06-29,5572,5407,5579,5208,5739,4677,,,,,,
2024-06-30,1001,배추,28.772,7.609,3114.667,2500.667,2877.667,2179,2679.333,2419,상승주의,2,5,상승주의,5,1,상승주의,5,2024-06-28,6,중순,6,하순,2024-06-29,3830,3599,3784,3468,3919,3743,,,,,,
2024-06-30,1101,무,64.533,18.032,1901.6,1492.3,1558.7,1461,1279.7,1156,상승경계,1,6,상승주의,5,1,상승주의,5,2024-06-28,6,중순,6,하순,2024-06-29,2114,2086,2086,2086,1927,1765,,,,,,
2024-06-30,1207,건고추,17.813,0,13664,13664,13664,13664,12646,11598,상승심각,201,7,상승심각,7,1,상승심각,7,2024-06-27,6,중순,6,하순,2024-06-28,18753,18753,18753,18727,16339,15496,,,,,,
2024-06-30,1209,마늘,8.583,0,6691.65,6695.8,6691.65,6805,6603.7,6163,상승경계,19,6,상승경계,6,1,상승경계,6,2024-06-27,6,중순,6,하순,2024-06-28,10209,10386,10430,10284,10076,10204,,,,,,
2024-06-30,1201,양파,13.87,7.367,1018,964,943,963,1221,894,안정,42,4,안정,4,1,안정,4,2024-06-28,6,중순,6,하순,2024-06-29,2111,2059,2100,2146,2144,2053,,,,,,
2024-06-30,1202,대파,22.442,23.342,1855,1710,1422,1369,1886,1515,하락심각,52,1,하락심각,1,1,하락심각,1,2024-06-28,6,중순,6,하순,2024-06-29,5572,5407,5579,5208,5739,4677,,,,,,
2024-07-01,1001,배추,53.315,7.099,3352.667,3001,3114.667,2501,2086,2187,상승주의,3,5,안정,4,1,상승주의,5,2024-06-29,6,하순,7,상순,2024-07-01,3813,4236,3830,3599,4070,3840,,,,,,
2024-07-01,1101,무,52.58,-10.893,1714.8,1666.9,1901.6,1492,964.9,1124,상승경계,2,6,상승경계,6,1,상승주의,5,2024-06-29,6,하순,7,상순,2024-07-01,2146,2332,2114,2086,1957,1846,,,,,,
2024-07-01,1207,건고추,17.308,0,13664,13711,13664,13664,12708.34,11648,상승심각,201,7,상승심각,7,1,상승심각,7,2024-06-27,6,하순,7,상순,2024-06-28,18753,18748,18753,18753,15970,15376,,,,,,
2024-07-01,1209,마늘,8.672,0,6691.65,6752.8,6691.65,6696,6603.25,6158,상승경계,19,6,상승경계,6,1,상승경계,6,2024-06-27,6,하순,7,상순,2024-06-28,10209,10424,10430,10386,9257,9826,,,,,,
2024-07-01,1201,양파,22.748,4.233,1063,1028,1018,964,1257,866,안정,43,4,안정,4,1,안정,4,2024-06-29,6,하순,7,상순,2024-07-01,2040,2051,2111,2059,2092,2011,,,,,,
2024-07-01,1202,대파,23.627,4.184,1936,1529,1855,1710,1689,1566,하락심각,53,1,하락심각,1,1,하락심각,1,2024-06-29,6,하순,7,상순,2024-07-01,5724,5855,5572,5407,5699,4565,,,,,,
2024-07-02,1209,마늘,8.931,0.249,6708.35,6752.8,6691.65,6696,6603.25,6158,상승경계,20,6,상승경계,6,1,상승경계,6,2024-06-28,6,하순,7,상순,2024-07-01,10241,10424,10209,10386,9257,9826,,,,,,
2024-07-02,1201,양파,23.903,0.932,1073,1028,1063,964,1257,866,안정,44,4,안정,4,1,안정,4,2024-07-01,6,하순,7,상순,2024-07-02,2051,2051,2040,2059,2092,2011,,,,,,
2024-07-02,1202,대파,-3.065,-27.536,1518,1529,1936,1710,1689,1566,하락심각,54,1,하락심각,1,1,하락심각,1,2024-07-01,6,하순,7,상순,2024-07-02,5793,5855,5724,5407,5699,4565,,,,,,
2024-07-02,1001,배추,44.353,-6.209,3156.667,3001,3352.667,2501,2086,2187,안정,1,4,안정,4,1,상승주의,5,2024-07-01,6,하순,7,상순,2024-07-02,3869,4236,3813,3599,4070,3840,,,,,,
2024-07-02,1101,무,47.687,-3.314,1659.8,1666.9,1714.8,1492,964.9,1124,상승경계,3,6,상승경계,6,1,상승주의,5,2024-07-01,6,하순,7,상순,2024-07-02,2166,2332,2146,2086,1957,1846,,,,,,
2024-07-02,1207,건고추,17.617,0.263,13700,13711,13664,13664,12708.34,11648,상승심각,202,7,상승심각,7,1,상승심각,7,2024-06-28,6,하순,7,상순,2024-07-01,18753,18748,18753,18753,15970,15376,,,,,,
2024-07-03,1001,배추,22.497,-17.83,2679,3001,3156.667,2501,2086,2187,안정,2,4,안정,4,1,상승주의,5,2024-07-02,6,하순,7,상순,2024-07-03,4034,4236,3869,3599,4070,3840,,,,,,
2024-07-03,1101,무,54.626,4.505,1738.1,1666.9,1659.8,1492,964.9,1124,상승경계,4,6,상승경계,6,1,상승주의,5,2024-07-02,6,하순,7,상순,2024-07-03,2171,2332,2166,2086,1957,1846,,,,,,
2024-07-03,1207,건고추,17.617,0,13700,13711,13700,13664,12708.34,11648,상승심각,203,7,상승심각,7,1,상승심각,7,2024-07-01,6,하순,7,상순,2024-07-02,18753,18748,18753,18753,15970,15376,,,,,,
2024-07-03,1209,마늘,8.931,0,6708.35,6752.8,6708.35,6696,6603.25,6158,상승경계,21,6,상승경계,6,1,상승경계,6,2024-07-01,6,하순,7,상순,2024-07-02,10344,10424,10241,10386,9257,9826,,,,,,
2024-07-03,1201,양파,26.79,2.277,1098,1028,1073,964,1257,866,안정,45,4,안정,4,1,안정,4,2024-07-02,6,하순,7,상순,2024-07-03,2051,2051,2051,2059,2092,2011,,,,,,
2024-07-03,1202,대파,-3.831,-0.797,1506,1529,1518,1710,1689,1566,하락심각,55,1,하락심각,1,1,하락심각,1,2024-07-02,6,하순,7,상순,2024-07-03,5863,5855,5793,5407,5699,4565,,,,,,
2024-07-04,1001,배추,51.623,19.218,3316.333,3001,2679,2501,2086,2187,상승주의,1,5,안정,4,1,상승주의,5,2024-07-03,6,하순,7,상순,2024-07-04,4271,4236,4034,3599,4070,3840,,,,,,
2024-07-04,1101,무,43.861,-7.483,1617.1,1666.9,1738.1,1492,964.9,1124,상승주의,1,5,상승경계,6,1,상승주의,5,2024-07-03,6,하순,7,상순,2024-07-04,2402,2332,2171,2086,1957,1846,,,,,,
2024-07-04,1207,건고추,17.617,0,13700,13711,13700,13664,12708.34,11648,상승심각,204,7,상승심각,7,1,상승심각,7,2024-07-02,6,하순,7,상순,2024-07-03,18753,18748,18753,18753,15970,15376,,,,,,
2024-07-04,1209,마늘,8.931,0,6708.35,6752.8,6708.35,6696,6603.25,6158,상승경계,22,6,상승경계,6,1,상승경계,6,2024-07-02,6,하순,7,상순,2024-07-03,10462,10424,10344,10386,9257,9826,,,,,,
2024-07-04,1201,양파,20.785,-4.971,1046,1028,1098,964,1257,866,안정,46,4,안정,4,1,안정,4,2024-07-03,6,하순,7,상순,2024-07-04,2028,2051,2051,2059,2092,2011,,,,,,
2024-07-04,1202,대파,-13.985,-11.804,1347,1529,1506,1710,1689,1566,하락심각,56,1,하락심각,1,1,하락심각,1,2024-07-03,6,하순,7,상순,2024-07-04,5972,5855,5863,5407,5699,4565,,,,,,
2024-07-05,1001,배추,14.175,-32.795,2497.333,3001,3316.333,2501,2086,2187,안정,1,4,안정,4,1,상승주의,5,2024-07-04,6,하순,7,상순,2024-07-05,4445,4236,4271,3599,4070,3840,,,,,,
2024-07-05,1101,무,38.078,-4.195,1552,1666.9,1617.1,1492,964.9,1124,상승주의,2,5,상승경계,6,1,상승주의,5,2024-07-04,6,하순,7,상순,2024-07-05,2436,2332,2402,2086,1957,1846,,,,,,
2024-07-05,1207,건고추,17.617,0,13700,13711,13700,13664,12708.34,11648,상승심각,205,7,상승심각,7,1,상승심각,7,2024-07-03,6,하순,7,상순,2024-07-04,18753,18748,18753,18753,15970,15376,,,,,,
2024-07-05,1209,마늘,8.931,0,6708.35,6752.8,6708.35,6696,6603.25,6158,상승경계,23,6,상승경계,6,1,상승경계,6,2024-07-03,6,하순,7,상순,2024-07-04,10451,10424,10462,10386,9257,9826,,,,,,
2024-07-05,1201,양파,16.975,-3.258,1013,1028,1046,964,1257,866,안정,47,4,안정,4,1,안정,4,2024-07-04,6,하순,7,상순,2024-07-05,2059,2051,2028,2059,2092,2011,,,,,,
2024-07-05,1202,대파,-6.705,7.803,1461,1529,1347,1710,1689,1566,하락심각,57,1,하락심각,1,1,하락심각,1,2024-07-04,6,하순,7,상순,2024-07-05,5854,5855,5972,5407,5699,4565,,,,,,
2024-07-06,1207,건고추,17.617,0,13700,13711,13700,13664,12708.34,11648,상승심각,206,7,상승심각,7,1,상승심각,7,2024-07-04,6,하순,7,상순,2024-07-05,18753,18748,18753,18753,15970,15376,,,,,,
2024-07-06,1209,마늘,9.89,0.862,6766.65,6752.8,6708.35,6696,6603.25,6158,상승경계,24,6,상승경계,6,1,상승경계,6,2024-07-04,6,하순,7,상순,2024-07-05,10451,10424,10451,10386,9257,9826,,,,,,
2024-07-06,1201,양파,19.053,1.746,1031,1028,1013,964,1257,866,안정,48,4,안정,4,1,안정,4,2024-07-05,6,하순,7,상순,2024-07-06,2059,2051,2028,2059,2092,2011,,,,,,
2024-07-06,1202,대파,10.281,15.402,1727,1529,1461,1710,1689,1566,하락심각,58,1,하락심각,1,1,하락심각,1,2024-07-05,6,하순,7,상순,2024-07-06,5854,5855,5972,5407,5699,4565,,,,,,
2024-07-06,1001,배추,32.144,13.577,2889.667,3001,2497.333,2501,2086,2187,안정,2,4,안정,4,1,상승주의,5,2024-07-05,6,하순,7,상순,2024-07-06,4445,4236,4271,3599,4070,3840,,,,,,
2024-07-06,1101,무,36.21,-1.372,1531,1666.9,1552,1492,964.9,1124,상승주의,3,5,상승경계,6,1,상승주의,5,2024-07-05,6,하순,7,상순,2024-07-06,2436,2332,2402,2086,1957,1846,,,,,,
2024-07-07,1001,배추,32.144,13.577,2889.667,3001,2497.333,2501,2086,2187,안정,2,4,안정,4,1,상승주의,5,2024-07-05,6,하순,7,상순,2024-07-06,4445,4236,4271,3599,4070,3840,,,,,,
2024-07-07,1101,무,36.21,-1.372,1531,1666.9,1552,1492,964.9,1124,상승주의,3,5,상승경계,6,1,상승주의,5,2024-07-05,6,하순,7,상순,2024-07-06,2436,2332,2402,2086,1957,1846,,,,,,
2024-07-07,1207,건고추,17.617,0,13700,13711,13700,13664,12708.34,11648,상승심각,206,7,상승심각,7,1,상승심각,7,2024-07-04,6,하순,7,상순,2024-07-05,18753,18748,18753,18753,15970,15376,,,,,,
2024-07-07,1209,마늘,9.89,0.862,6766.65,6752.8,6708.35,6696,6603.25,6158,상승경계,24,6,상승경계,6,1,상승경계,6,2024-07-04,6,하순,7,상순,2024-07-05,10451,10424,10451,10386,9257,9826,,,,,,
2024-07-07,1201,양파,19.053,1.746,1031,1028,1013,964,1257,866,안정,48,4,안정,4,1,안정,4,2024-07-05,6,하순,7,상순,2024-07-06,2059,2051,2028,2059,2092,2011,,,,,,
2024-07-07,1202,대파,10.281,15.402,1727,1529,1461,1710,1689,1566,하락심각,58,1,하락심각,1,1,하락심각,1,2024-07-05,6,하순,7,상순,2024-07-06,5854,5855,5972,5407,5699,4565,,,,,,
2024-07-08,1001,배추,30.407,-1.309,2852.333,3001,2889.667,2501,2086,2187,안정,3,4,안정,4,1,상승주의,5,2024-07-06,6,하순,7,상순,2024-07-08,4462,4236,4445,3599,4070,3840,,,,,,
2024-07-08,1101,무,47.153,7.431,1653.9,1666.9,1531,1492,964.9,1124,상승경계,1,6,상승경계,6,1,상승주의,5,2024-07-06,6,하순,7,상순,2024-07-08,2436,2332,2436,2086,1957,1846,,,,,,
2024-07-08,1207,건고추,17.617,0,13700,13711,13700,13664,12708.34,11648,상승심각,206,7,상승심각,7,1,상승심각,7,2024-07-04,6,하순,7,상순,2024-07-05,18753,18748,18753,18753,15970,15376,,,,,,
2024-07-08,1209,마늘,9.89,0.862,6766.65,6752.8,6708.35,6696,6603.25,6158,상승경계,24,6,상승경계,6,1,상승경계,6,2024-07-04,6,하순,7,상순,2024-07-05,10451,10424,10451,10386,9257,9826,,,,,,
2024-07-08,1201,양파,13.626,-4.776,984,1028,1031,964,1257,866,안정,49,4,안정,4,1,안정,4,2024-07-06,6,하순,7,상순,2024-07-08,2063,2051,2059,2059,2092,2011,,,,,,
2024-07-08,1202,대파,-7.088,-18.694,1455,1529,1727,1710,1689,1566,하락심각,59,1,하락심각,1,1,하락심각,1,2024-07-06,6,하순,7,상순,2024-07-08,5871,5855,5854,5407,5699,4565,,,,,,
2024-07-09,1001,배추,55.784,16.28,3407,3001,2852.333,2501,2086,2187,상승주의,1,5,안정,4,1,상승주의,5,2024-07-08,6,하순,7,상순,2024-07-09,4489,4236,4462,3599,4070,3840,,,,,,
2024-07-09,1101,무,56.495,5.986,1759.2,1666.9,1653.9,1492,964.9,1124,상승경계,2,6,상승경계,6,1,상승주의,5,2024-07-08,6,하순,7,상순,2024-07-09,2444,2332,2436,2086,1957,1846,,,,,,
2024-07-09,1207,건고추,17.617,0,13700,13711,13700,13664,12708.34,11648,상승심각,207,7,상승심각,7,1,상승심각,7,2024-07-05,6,하순,7,상순,2024-07-08,18753,18748,18753,18753,15970,15376,,,,,,
2024-07-09,1209,마늘,9.89,0,6766.65,6752.8,6766.65,6696,6603.25,6158,상승경계,25,6,상승경계,6,1,상승경계,6,2024-07-05,6,하순,7,상순,2024-07-08,10496,10424,10451,10386,9257,9826,,,,,,
2024-07-09,1201,양파,13.626,0,984,1028,984,964,1257,866,안정,50,4,안정,4,1,안정,4,2024-07-08,6,하순,7,상순,2024-07-09,2068,2051,2063,2059,2092,2011,,,,,,
2024-07-09,1202,대파,-10.089,-3.338,1408,1529,1455,1710,1689,1566,하락심각,60,1,하락심각,1,1,하락심각,1,2024-07-08,6,하순,7,상순,2024-07-09,5880,5855,5871,5407,5699,4565,,,,,,
2024-07-10,1001,배추,30.727,-19.154,2859.333,3001,3407,2501,2086,2187,안정,1,4,안정,4,1,상승주의,5,2024-07-09,6,하순,7,상순,2024-07-10,4501,4236,4489,3599,4070,3840,,,,,,
2024-07-10,1101,무,58.007,0.946,1776,1666.9,1759.2,1492,964.9,1124,상승경계,3,6,상승경계,6,1,상승주의,5,2024-07-09,6,하순,7,상순,2024-07-10,2456,2332,2444,2086,1957,1846,,,,,,
2024-07-10,1207,건고추,17.995,0.32,13744,13711,13700,13664,12708.34,11648,상승심각,208,7,상승심각,7,1,상승심각,7,2024-07-08,6,하순,7,상순,2024-07-09,18733,18748,18753,18753,15970,15376,,,,,,
2024-07-10,1209,마늘,9.89,0,6766.65,6752.8,6766.65,6696,6603.25,6158,상승경계,26,6,상승경계,6,1,상승경계,6,2024-07-08,6,하순,7,상순,2024-07-09,10499,10424,10496,10386,9257,9826,,,,,,
2024-07-10,1201,양파,11.201,-2.181,963,1028,984,964,1257,866,안정,51,4,안정,4,1,안정,4,2024-07-09,6,하순,7,상순,2024-07-10,2044,2051,2068,2059,2092,2011,,,,,,
2024-07-10,1202,대파,-10.536,-0.5,1401,1529,1408,1710,1689,1566,하락심각,61,1,하락심각,1,1,하락심각,1,2024-07-09,6,하순,7,상순,2024-07-10,5886,5855,5880,5407,5699,4565,,,,,,
2024-07-11,1001,배추,45.37,29.399,4050,3636.667,2859.333,3001,2580.667,2786,상승주의,1,5,상승주의,5,1,상승경계,6,2024-07-10,7,상순,7,중순,2024-07-11,4608,4828,4501,4236,4055,4082,,,,,,
2024-07-11,1101,무,73.775,7.234,1914.5,1840.5,1776,1667,1231.4,1102,상승경계,4,6,상승경계,6,1,상승경계,6,2024-07-10,7,상순,7,중순,2024-07-11,2465,2517,2456,2332,1927,1875,,,,,,
2024-07-11,1207,건고추,18.076,0,13744,13744,13744,13711,12668,11640,상승심각,209,7,상승심각,7,1,상승심각,7,2024-07-09,7,상순,7,중순,2024-07-10,18733,18733,18733,18748,16193,15522,,,,,,
2024-07-11,1209,마늘,2.913,1.775,6888.9,6843.65,6766.65,6753,6639.6,6694,상승경계,27,6,상승경계,6,1,상승경계,6,2024-07-09,7,상순,7,중순,2024-07-10,10447,9568,10499,10424,9838,9785,,,,,,
2024-07-11,1201,양파,7.849,3.988,1003,1145,963,1028,1413,930,안정,52,4,안정,4,1,안정,4,2024-07-10,7,상순,7,중순,2024-07-11,1996,1925,2044,2051,2138,2029,,,,,,
2024-07-11,1202,대파,-3.82,16.953,1687,1512,1401,1529,2014,1754,하락심각,62,1,하락심각,1,1,하락심각,1,2024-07-10,7,상순,7,중순,2024-07-11,5844,5851,5886,5855,5851,4587,,,,,,
2024-07-13,1001,배추,16.655,-9.138,3250.333,3636.667,3547.333,3001,2580.667,2786,안정,1,4,상승주의,5,1,상승경계,6,2024-07-12,7,상순,7,중순,2024-07-13,4707,4828,4608,4236,4055,4082,,,,,,
2024-07-13,1101,무,21.143,-23.242,1335.1,1840.5,1645.4,1667,1231.4,1102,상승주의,1,5,상승경계,6,1,상승경계,6,2024-07-12,7,상순,7,중순,2024-07-13,2478,2517,2465,2332,1927,1875,,,,,,
2024-07-13,1207,건고추,18.076,0,13744,13744,13744,13711,12668,11640,상승심각,211,7,상승심각,7,1,상승심각,7,2024-07-11,7,상순,7,중순,2024-07-12,18733,18733,18733,18748,16193,15522,,,,,,
2024-07-13,1209,마늘,2.196,0,6840.9,6843.65,6840.9,6753,6639.6,6694,상승경계,29,6,상승경계,6,1,상승경계,6,2024-07-11,7,상순,7,중순,2024-07-12,9537,9568,9767,10424,9838,9785,,,,,,
2024-07-13,1201,양파,28.817,10.935,1198,1145,1067,1028,1413,930,안정,54,4,안정,4,1,안정,4,2024-07-12,7,상순,7,중순,2024-07-13,1936,1925,1996,2051,2138,2029,,,,,,
2024-07-13,1202,대파,-17.845,-10.409,1441,1512,1591,1529,2014,1754,하락심각,64,1,하락심각,1,1,하락심각,1,2024-07-12,7,상순,7,중순,2024-07-13,5889,5851,5844,5855,5851,4587,,,,,,
2024-07-12,1001,배추,27.315,-14.17,3547.333,3636.667,4050,3001,2580.667,2786,상승주의,2,5,상승주의,5,1,상승경계,6,2024-07-11,7,상순,7,중순,2024-07-12,4707,4828,4608,4236,4055,4082,,,,,,
2024-07-12,1101,무,49.274,-16.355,1645.4,1840.5,1914.5,1667,1231.4,1102,상승경계,5,6,상승경계,6,1,상승경계,6,2024-07-11,7,상순,7,중순,2024-07-12,2478,2517,2465,2332,1927,1875,,,,,,
2024-07-12,1207,건고추,18.076,0,13744,13744,13744,13711,12668,11640,상승심각,210,7,상승심각,7,1,상승심각,7,2024-07-10,7,상순,7,중순,2024-07-11,18733,18733,18733,18748,16193,15522,,,,,,
2024-07-12,1209,마늘,2.196,-0.702,6840.9,6843.65,6888.9,6753,6639.6,6694,상승경계,28,6,상승경계,6,1,상승경계,6,2024-07-10,7,상순,7,중순,2024-07-11,9767,9568,10447,10424,9838,9785,,,,,,
2024-07-12,1201,양파,14.731,5.998,1067,1145,1003,1028,1413,930,안정,53,4,안정,4,1,안정,4,2024-07-11,7,상순,7,중순,2024-07-12,1936,1925,1996,2051,2138,2029,,,,,,
2024-07-12,1202,대파,-9.293,-6.034,1591,1512,1687,1529,2014,1754,하락심각,63,1,하락심각,1,1,하락심각,1,2024-07-11,7,상순,7,중순,2024-07-12,5889,5851,5844,5855,5851,4587,,,,,,
2024-07-14,1001,배추,16.655,-9.138,3250.333,3636.667,3547.333,3001,2580.667,2786,안정,1,4,상승주의,5,1,상승경계,6,2024-07-12,7,상순,7,중순,2024-07-13,4707,4828,4608,4236,4055,4082,,,,,,
2024-07-14,1101,무,21.143,-23.242,1335.1,1840.5,1645.4,1667,1231.4,1102,상승주의,1,5,상승경계,6,1,상승경계,6,2024-07-12,7,상순,7,중순,2024-07-13,2478,2517,2465,2332,1927,1875,,,,,,
2024-07-14,1207,건고추,18.076,0,13744,13744,13744,13711,12668,11640,상승심각,211,7,상승심각,7,1,상승심각,7,2024-07-11,7,상순,7,중순,2024-07-12,18733,18733,18733,18748,16193,15522,,,,,,
2024-07-14,1209,마늘,2.196,0,6840.9,6843.65,6840.9,6753,6639.6,6694,상승경계,29,6,상승경계,6,1,상승경계,6,2024-07-11,7,상순,7,중순,2024-07-12,9537,9568,9767,10424,9838,9785,,,,,,
2024-07-14,1201,양파,28.817,10.935,1198,1145,1067,1028,1413,930,안정,54,4,안정,4,1,안정,4,2024-07-12,7,상순,7,중순,2024-07-13,1936,1925,1996,2051,2138,2029,,,,,,
2024-07-14,1202,대파,-17.845,-10.409,1441,1512,1591,1529,2014,1754,하락심각,64,1,하락심각,1,1,하락심각,1,2024-07-12,7,상순,7,중순,2024-07-13,5889,5851,5844,5855,5851,4587,,,,,,
2024-07-15,1001,배추,12.383,-3.8,3131.333,3636.667,3250.333,3001,2580.667,2786,안정,2,4,상승주의,5,1,상승경계,6,2024-07-13,7,상순,7,중순,2024-07-15,4761,4828,4707,4236,4055,4082,,,,,,
2024-07-15,1101,무,90.835,36.511,2102.9,1840.5,1335.1,1667,1231.4,1102,상승심각,1,7,상승경계,6,1,상승경계,6,2024-07-13,7,상순,7,중순,2024-07-15,2476,2517,2478,2332,1927,1875,,,,,,
2024-07-15,1207,건고추,18.076,0,13744,13744,13744,13711,12668,11640,상승심각,211,7,상승심각,7,1,상승심각,7,2024-07-11,7,상순,7,중순,2024-07-12,18733,18733,18733,18748,16193,15522,,,,,,
2024-07-15,1209,마늘,2.196,0,6840.9,6843.65,6840.9,6753,6639.6,6694,상승경계,29,6,상승경계,6,1,상승경계,6,2024-07-11,7,상순,7,중순,2024-07-12,9537,9568,9767,10424,9838,9785,,,,,,
2024-07-15,1201,양파,30.968,1.642,1218,1145,1198,1028,1413,930,안정,55,4,안정,4,1,안정,4,2024-07-13,7,상순,7,중순,2024-07-15,1923,1925,1936,2051,2138,2029,,,,,,
2024-07-15,1202,대파,-20.924,-3.893,1387,1512,1441,1529,2014,1754,하락심각,65,1,하락심각,1,1,하락심각,1,2024-07-13,7,상순,7,중순,2024-07-15,5843,5851,5889,5855,5851,4587,,,,,,
2024-07-16,1001,배추,-0.323,-12.773,2776.667,3636.667,3131.333,3001,2580.667,2786,안정,3,4,상승주의,5,1,상승경계,6,2024-07-15,7,상순,7,중순,2024-07-16,4813,4828,4761,4236,4055,4082,,,,,,
